Particle_ID,PosX_um,PosY_um,PosZ_um,MomX,MomY,MomZ,StopPosX_um,StopPosY_um,StopPosZ_um,TraLen_cell_um,TraLen_chro_um,TotalEnergyDeposited_eV
530,0.21660404534212266,-1.0959269057117482,4.634776827606296,0.6208053676876077,-0.34818441002894435,-0.7024018166712344,5.244429262018837,-4.176005402458789,-0.6619514083965883,7.841630627622275,0.0,0.0
531,1.394459993535621,-3.5409509560301005,-1.0156262603085353,-0.5667662135339366,0.7859907627521578,-0.2469708081225099,-2.9188748600864223,2.868651460217331,-2.834775872597167,7.807292362390439,4.066419522663942,2745.248897833805
532,-3.398687927171931,-1.980594593323547,-0.9043057912623789,0.6113753995967247,-0.7496064499148296,0.2535947377490932,1.4365464812899487,-7.845005512318495,0.8576721275650826,7.797370279027546,0.0,0.0
533,-0.9385876957871319,-4.012917461191293,-1.3410447641574486,0.9942244814968905,0.06596247433717087,-0.08465596477246773,6.858435107828006,-2.5525831723524255,-2.221052049721354,7.964983869588167,0.0,0.0
534,-0.2085105248029768,-4.027537428591382,-1.7550212722745029,-0.48862139249717285,0.8367652962406673,-0.24712946769131397,-4.346585705342301,2.6100250323444825,-3.4715155421792914,7.885050038769095,0.0,0.0
535,1.1522306113445817,-2.4587812023823212,-3.690776214362101,-0.15358331932192937,0.9275481329766316,-0.34068552220137427,0.04025123978655927,5.035286245758685,-6.3262445003686025,7.913962688952834,0.0,0.0
536,-1.9122834398699429,-2.229630327642125,-1.206398024832477,-0.1626378765510288,0.05915040964181195,0.9849112397318747,-3.074060805238041,-1.2887034913332267,6.536170914827835,7.829497127524466,0.0,0.024
537,-3.8005164521585333,-2.864220683588327,0.06803241847983639,0.7034276484220567,0.06583409310746167,0.7077113928856406,1.986803809664772,-2.530364701594676,5.656312933627352,7.88481614831266,0.0,0.0
538,2.5070388543623454,1.0020354845248745,-2.908651998424957,-0.753956718429136,-0.5050614724172755,0.42007401230647706,-3.0339420348491006,-3.1816283305935227,0.06702494123951441,7.738621098017453,4.806251850831921,1801.3409000890924
539,-3.224811047946014,-0.3767427169422115,3.5918741187877563,-0.3451906965962301,-0.8378083298356845,-0.4229900535962404,-5.236054904311857,-7.351008887754104,0.7980928920425625,7.752756444103839,0.0,0.0
540,-3.2986180118647472,-3.6214866042329468,-0.09129519425421392,-0.5178055041249672,0.49479981962523945,-0.6978901048135867,-7.504304320692771,-0.7356204105276771,-5.772888106381644,7.849121706507257,0.0,0.0
